2019.09.25,09:45,1.09989,1.10015,1.09970,1.10013,1445
2019.09.25,10:00,1.10012,1.10025,1.09990,1.10016,1375
2019.09.25,10:15,1.10015,1.10048,1.10014,1.10030,1467
2019.09.25,10:30,1.10029,1.10030,1.09984,1.09989,1189
2019.09.25,10:45,1.09988,1.10008,1.09965,1.09978,1461
2019.09.25,11:00,1.09977,1.10006,1.09952,1.09956,1242
2019.09.25,11:15,1.09955,1.09967,1.09938,1.09944,1013
2019.09.25,11:30,1.09945,1.09963,1.09898,1.09908,1392
2019.09.25,11:45,1.09907,1.09948,1.09886,1.09936,1494
2019.09.25,12:00,1.09937,1.09938,1.09891,1.09912,1247
2019.09.25,12:15,1.09913,1.09941,1.09904,1.09922,1050
2019.09.25,12:30,1.09921,1.09928,1.09846,1.09869,1223
2019.09.25,12:45,1.09870,1.09887,1.09778,1.09793,1701
2019.09.25,13:00,1.09792,1.09825,1.09765,1.09815,1792
2019.09.25,13:15,1.09814,1.09831,1.09796,1.09816,1747
2019.09.25,13:30,1.09814,1.09869,1.09806,1.09827,1424
2019.09.25,13:45,1.09826,1.09880,1.09812,1.09861,1405
2019.09.25,14:00,1.09859,1.09880,1.09832,1.09863,1473
2019.09.25,14:15,1.09862,1.09879,1.09845,1.09860,1410
2019.09.25,14:30,1.09859,1.09875,1.09819,1.09840,1522
2019.09.25,14:45,1.09841,1.09861,1.09827,1.09859,1460
2019.09.25,15:00,1.09855,1.09874,1.09745,1.09747,2748
2019.09.25,15:15,1.09746,1.09751,1.09630,1.09680,2771
2019.09.25,15:30,1.09681,1.09684,1.09559,1.09602,2572
2019.09.25,15:45,1.09603,1.09639,1.09528,1.09596,3095
2019.09.25,16:00,1.09597,1.09599,1.09535,1.09556,2551
2019.09.25,16:15,1.09552,1.09557,1.09507,1.09527,2271
2019.09.25,16:30,1.09528,1.09547,1.09489,1.09523,1942
2019.09.25,16:45,1.09518,1.09541,1.09475,1.09486,1899
2019.09.25,17:00,1.09487,1.09512,1.09410,1.09456,2368
2019.09.25,17:15,1.09455,1.09460,1.09430,1.09439,1486
2019.09.25,17:30,1.09438,1.09459,1.09393,1.09455,1443
2019.09.25,17:45,1.09454,1.09481,1.09422,1.09425,1769
2019.09.25,18:00,1.09424,1.09467,1.09408,1.09449,1933
2019.09.25,18:15,1.09448,1.09477,1.09433,1.09464,1328
2019.09.25,18:30,1.09463,1.09485,1.09433,1.09446,1300
2019.09.25,18:45,1.09447,1.09478,1.09435,1.09470,1013
2019.09.25,19:00,1.09469,1.09470,1.09423,1.09445,1208
2019.09.25,19:15,1.09444,1.09468,1.09422,1.09461,1083
2019.09.25,19:30,1.09463,1.09477,1.09382,1.09397,1396
2019.09.25,19:45,1.09395,1.09441,1.09368,1.09409,1523
